,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
15,839,2001-05-02,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.3280000000000003,[0.00072824 0.00052189],0.0
16,840,2001-05-03,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.4109999999999996,[0.00074025 0.00055017],0.0
17,841,2001-05-04,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.4940000000000007,[0.00076817 0.00056725],0.0
18,842,2001-05-07,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.577,[0.00089046 0.00063551],0.0
19,843,2001-05-08,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.660000000000002,[0.00097447 0.00073826],0.0
20,844,2001-05-09,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.7430000000000003,[0.0009557  0.00078907],0.0
21,845,2001-05-10,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.8260000000000023,[0.00089559 0.00069727],0.0
22,846,2001-05-11,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.9090000000000007,[0.00089177 0.00071741],0.0
23,847,2001-05-14,9960.0,0,0,0.0,0.0,9960.0,9960.0,1.991999999999999,[0.00088201 0.00074041],0.0
24,848,2001-05-15,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.075000000000001,[0.00088742 0.00074157],0.0
25,849,2001-05-16,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.1579999999999995,[0.0008955  0.00076321],0.0
26,850,2001-05-17,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.2410000000000014,[0.000837   0.00071218],0.0
27,851,2001-05-18,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.324,[0.00079208 0.00073316],0.0
28,852,2001-05-21,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.4069999999999983,[0.00082173 0.0007654 ],0.0
29,853,2001-05-22,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.49,[0.0008805 0.0007806],0.0
30,854,2001-05-23,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.5729999999999986,[0.00090932 0.00081251],0.0
31,855,2001-05-24,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.6560000000000006,[0.00082666 0.00087145],0.0
32,856,2001-05-25,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.7390000000000025,[0.00090651 0.00080756],0.0
33,857,2001-05-29,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.821999999999999,[0.00087309 0.00086021],0.0
34,858,2001-05-30,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.905000000000001,[0.00086139 0.00083917],0.0
35,859,2001-05-31,9960.0,0,0,0.0,0.0,9960.0,9960.0,2.9880000000000013,[2.402 0.659],0.0
36,860,2001-06-01,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.0710000000000033,[0.00092683 0.00089785],0.0
37,861,2001-06-04,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.154,[0.00088262 0.00089211],0.0
38,862,2001-06-05,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.237000000000002,[2.479 0.768],0.0
39,863,2001-06-06,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.320000000000004,[0.00086682 0.00082554],0.0
40,864,2001-06-07,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.4030000000000022,[0.00085056 0.00079027],0.0
41,865,2001-06-08,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.4860000000000007,[0.00082352 0.00078492],0.0
42,866,2001-06-11,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.5690000000000026,[2.137  0.7124],0.0
43,867,2001-06-12,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.6520000000000046,[0.00081434 0.0007731 ],0.0
44,868,2001-06-13,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.734999999999996,[0.00084939 0.00072602],0.0
45,869,2001-06-14,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.8180000000000014,[0.00077022 0.00069952],0.0
46,870,2001-06-15,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.9010000000000034,[0.00078408 0.00065484],0.0
47,871,2001-06-18,9960.0,0,0,0.0,0.0,9960.0,9960.0,3.983999999999998,[0.00076785 0.00061097],0.0
48,872,2001-06-19,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.067,[0.00089445 0.00060419],0.0
49,873,2001-06-20,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.150000000000002,[0.0009328 0.0006238],0.0
50,874,2001-06-21,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.233000000000004,[0.00084996 0.00059787],0.0
51,875,2001-06-22,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.315999999999999,[0.00081664 0.00060509],0.0
52,876,2001-06-25,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.399000000000001,[0.00090175 0.00056312],0.0
53,877,2001-06-26,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.482000000000003,[0.00082747 0.00054747],0.0
54,878,2001-06-27,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.564999999999998,[0.00072203 0.00054753],0.0
55,879,2001-06-28,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.648,[0.00079513 0.00056397],0.0
56,880,2001-06-29,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.731000000000005,[0.00080163 0.00050308],0.0
57,881,2001-07-02,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.8139999999999965,[0.00072161 0.0005209 ],0.0
58,882,2001-07-03,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.8969999999999985,[0.00071787 0.00049913],0.0
59,883,2001-07-05,9960.0,0,0,0.0,0.0,9960.0,9960.0,4.98,[0.00076204 0.00050464],0.0
60,884,2001-07-06,9960.0,0,0,0.0,0.0,9960.0,9960.0,5.063000000000006,[0.00073078 0.00052998],0.0
61,885,2001-07-09,9960.0,0,0,0.0,0.0,9960.0,9960.0,5.145999999999997,[0.00079298 0.00058469],0.0
62,886,2001-07-10,9960.0,0,0,0.0,0.0,9960.0,9960.0,5.228999999999999,[0.0007983  0.00059413],0.0
63,887,2001-07-11,9960.0,0,0,0.0,0.0,9960.0,9960.0,5.312000000000001,[0.00079587 0.00065173],0.0
64,888,2001-07-12,9960.0,0,0,0.0,0.0,9960.0,9960.0,5.395,[0.0008061  0.00065018],0.0
